ORDER_ID,CUSTOMER_ID,PRODUCT_ID,STORE_ID,EMPLOYEE_ID,ORDER_DATE,SHIP_DATE,QUANTITY_ORDERED,UNIT_PRICE,DISCOUNT_PERCENT,TOTAL_AMOUNT,PAYMENT_METHOD,ORDER_STATUS,SHIP_METHOD
4953,764,69,38,285,2025-05-11,,1,6567,10.03,5908.45,Bank Transfer,Processing,Same Day
4954,441,55,22,222,2024-07-29,2024-08-04,3,27399,19.74,65974.34,Credit Card,Delivered,Express
4955,828,23,72,167,2025-02-24,2025-03-02,1,14787,17.88,12143.67,Cash,Shipped,Express
4956,381,716,23,189,2025-04-11,,2,47791,3.7,92047.32,Mobile Banking,Pending,Pickup
4957,681,480,30,108,2025-03-22,2025-03-26,1,740,15.38,626.17,Cash,Delivered,Standard
4958,354,772,70,28,2025-05-03,2025-05-08,2,1050,10.15,1886.76,Cash,Shipped,Pickup
4959,1283,352,36,72,2024-12-09,2024-12-10,1,44172,7.76,40742.33,Mobile Banking,Shipped,Same Day
4960,1306,495,4,76,2024-06-07,2024-06-13,5,30339,10.64,135554.47,Credit Card,Shipped,Courier
4961,1792,359,66,103,2024-10-12,2024-10-14,4,14931,11.92,52602.61,Bank Transfer,Shipped,Same Day
4962,1293,394,13,122,2024-06-26,2024-07-01,4,29795,12.0,104878.93,Cash,Shipped,Express
4963,1578,105,74,277,2024-08-14,,3,28207,7.23,78499.7,Debit Card,Processing,Pickup
4964,1351,603,20,224,2024-02-06,2024-02-13,3,40489,2.61,118302.25,Mobile Banking,Delivered,Courier
4965,1874,565,45,60,2024-02-13,2024-02-20,3,18645,12.16,49130.85,Bank Transfer,Delivered,Pickup
4966,1014,311,47,94,2024-08-06,2024-08-09,4,49080,16.92,163098.91,JazzCash,Shipped,Pickup
4967,933,506,41,65,2023-09-03,,3,49791,10.03,134384.02,JazzCash,Pending,Standard
4968,1382,216,59,265,2024-09-19,2024-09-25,3,2068,0.55,6169.86,Mobile Banking,Delivered,Same Day
4969,1032,42,38,299,2025-01-28,2025-02-01,5,20451,19.19,82636.16,Credit Card,Delivered,Pickup
4970,1073,415,74,198,2025-06-09,2025-06-13,1,49529,0.52,49269.36,Bank Transfer,Shipped,Pickup
4971,1957,722,9,138,2024-04-03,2024-04-05,1,1934,5.25,1832.46,Debit Card,Delivered,Same Day
4972,1499,747,15,192,2024-01-14,2024-01-16,4,18890,6.5,70645.21,Mobile Banking,Shipped,Same Day
4973,11,37,12,235,2024-05-02,2024-05-06,3,15043,12.74,39380.48,Mobile Banking,Shipped,Standard
4974,627,354,21,172,2023-12-20,,3,2179,2.32,6385.28,JazzCash,Pending,Pickup
4975,906,230,5,273,2024-07-13,,1,8241,10.02,7414.94,Mobile Banking,Pending,Pickup
4976,1059,2,41,14,2024-12-10,2024-12-13,3,49355,7.48,136985.65,Bank Transfer,Shipped,Same Day
4977,1589,797,59,265,2023-11-22,2023-11-26,1,12758,11.69,11266.56,EasyPaisa,Shipped,Standard
4978,789,367,14,278,2024-05-01,,3,37434,1.58,110524.2,EasyPaisa,Pending,Pickup
4979,1594,89,57,62,2024-05-08,2024-05-14,4,12315,0.78,48875.25,Credit Card,Shipped,Same Day
4980,1499,587,21,162,2023-12-16,2023-12-22,3,48814,8.27,134334.39,JazzCash,Delivered,Courier
4981,417,253,53,205,2025-07-23,2025-07-30,1,44802,3.82,43089.62,Bank Transfer,Shipped,Courier
4982,630,559,57,236,2024-11-07,,4,34769,8.89,126716.54,Cash,Pending,Standard
4983,396,360,13,274,2023-11-13,2023-11-18,2,11048,5.75,20824.63,Bank Transfer,Shipped,Same Day
4984,1798,367,31,137,2024-10-13,2024-10-17,2,37434,19.66,60151.53,Credit Card,Shipped,Courier
4985,1696,320,7,199,2024-09-04,2024-09-09,3,2171,2.89,6324.79,EasyPaisa,Shipped,Courier
4986,1811,361,40,195,2023-11-27,2023-12-03,4,23190,17.83,76218.45,Credit Card,Delivered,Express
4987,1108,322,56,296,2023-12-10,2023-12-13,4,18464,14.92,62837.83,Mobile Banking,Shipped,Courier
4988,221,621,39,67,2023-11-01,2023-11-08,2,33101,14.26,56761.96,Bank Transfer,Delivered,Same Day
4989,886,591,45,70,2025-07-30,2025-08-01,4,46516,15.89,156491.97,JazzCash,Shipped,Standard
4990,168,190,33,197,2023-12-25,2023-12-30,2,18015,6.39,33726.95,Bank Transfer,Shipped,Same Day
4991,1670,45,55,233,2023-10-24,2023-10-26,5,40431,4.37,193325.76,Bank Transfer,Delivered,Express
4992,718,781,14,278,2025-03-07,2025-03-13,1,41599,1.71,40887.22,JazzCash,Shipped,Same Day
4993,811,59,45,31,2024-10-04,2024-10-08,2,29617,17.75,48718.01,Bank Transfer,Shipped,Courier
4994,1087,579,66,276,2025-02-23,2025-02-28,4,9735,4.11,37339.74,Cash,Shipped,Pickup
4995,1481,422,25,45,2024-01-07,2024-01-09,4,15673,19.19,50661.12,JazzCash,Delivered,Same Day
4996,1785,219,71,259,2023-12-11,2023-12-17,2,10507,8.85,19153.38,Debit Card,Shipped,Pickup
4997,1608,169,60,187,2024-01-19,2024-01-26,5,3887,1.32,19178.87,Bank Transfer,Delivered,Courier
4998,842,332,49,82,2025-07-04,2025-07-08,4,13405,2.76,52141.16,JazzCash,Shipped,Courier
4999,14,144,56,296,2024-04-24,2024-04-25,1,18039,6.35,16893.03,JazzCash,Delivered,Courier
5000,1829,660,75,114,2024-12-29,2025-01-04,3,1454,3.34,4216.17,Credit Card,Delivered,Same Day
5001,809,407,23,8,2025-07-14,2025-07-21,5,24147,12.42,105738.83,JazzCash,Delivered,Standard
5002,1539,318,42,272,2024-01-29,2024-02-02,3,1058,10.07,2854.26,Credit Card,Shipped,Express
5003,660,431,59,265,2024-10-13,2024-10-14,2,9276,11.17,16478.88,EasyPaisa,Shipped,Standard
5004,1784,438,4,152,2024-09-21,2024-09-24,2,655,8.76,1195.22,Bank Transfer,Delivered,Courier
5005,1689,543,56,90,2025-03-20,2025-03-23,3,46974,1.93,138204.16,Mobile Banking,Delivered,Pickup
5006,820,40,20,224,2025-01-17,,2,27304,1.86,53590.96,JazzCash,Pending,Pickup
5007,1125,16,43,107,2025-06-02,2025-06-07,1,48804,5.1,46315.38,Credit Card,Delivered,Pickup
5008,99,291,47,99,2024-08-25,,3,38557,2.31,112996.87,Debit Card,Pending,Pickup
5009,1869,242,19,61,2024-08-22,2024-08-26,3,29906,13.17,77898.31,Bank Transfer,Shipped,Same Day
5010,1945,437,72,294,2024-08-25,2024-08-26,1,42907,6.06,40307.78,EasyPaisa,Shipped,Same Day
5011,1480,35,73,2,2025-01-03,2025-01-06,4,43863,8.78,160046.47,Mobile Banking,Delivered,Pickup
5012,966,794,40,136,2024-01-24,,4,6198,1.71,24366.9,Debit Card,Processing,Same Day
5013,1834,100,12,235,2024-06-17,2024-06-21,1,35404,13.73,30544.27,Credit Card,Delivered,Express
5014,1766,387,24,102,2024-08-29,2024-08-30,3,9683,1.9,28497.29,Credit Card,Delivered,Standard
5015,1483,609,13,66,2025-04-21,2025-04-28,3,17474,10.32,47012.97,Debit Card,Shipped,Standard
5016,1655,522,21,298,2024-11-17,2024-11-22,3,44510,16.2,111892.1,Credit Card,Delivered,Courier
5017,422,283,36,72,2025-04-17,,4,49245,7.95,181320.79,EasyPaisa,Pending,Express
5018,1891,689,44,4,2023-10-26,,4,14738,0.83,58462.48,Cash,Pending,Same Day
5019,924,152,25,292,2025-03-13,2025-03-17,2,29520,17.38,48780.6,Mobile Banking,Delivered,Express
5020,1264,450,11,139,2025-01-18,2025-01-22,2,47864,6.71,89305.48,EasyPaisa,Delivered,Pickup
5021,1383,435,68,135,2024-06-12,2024-06-17,5,2057,17.26,8509.38,Bank Transfer,Shipped,Same Day
5022,1744,775,59,288,2023-12-28,2023-12-29,4,24265,16.62,80930.66,Bank Transfer,Shipped,Courier
5023,1295,438,70,19,2024-07-03,2024-07-05,1,655,18.52,533.72,Mobile Banking,Shipped,Same Day
5024,931,206,33,54,2024-09-24,,2,33761,19.98,54032.71,Bank Transfer,Processing,Pickup
5025,179,590,55,233,2024-02-13,2024-02-20,4,21896,5.86,82447.49,Cash,Delivered,Same Day
5026,593,281,53,205,2023-12-03,2023-12-04,1,18068,11.24,16037.57,Debit Card,Delivered,Standard
5027,1564,23,8,208,2025-08-02,2025-08-06,4,14787,0.27,58988.87,Mobile Banking,Delivered,Courier
5028,1049,673,64,211,2025-05-07,,3,40985,8.89,112021.34,Mobile Banking,Processing,Express
5029,1742,292,57,62,2024-01-21,2024-01-28,3,19966,19.78,48052.71,EasyPaisa,Delivered,Same Day
5030,262,280,7,104,2023-10-21,,5,28810,4.01,138276.61,EasyPaisa,Pending,Courier
5031,154,569,61,112,2024-05-03,2024-05-08,3,40452,12.5,106182.82,Credit Card,Delivered,Standard
5032,1006,429,28,113,2025-05-07,,4,12174,9.11,44258.51,Credit Card,Pending,Same Day
5033,1145,150,6,163,2025-03-06,2025-03-12,4,24444,12.53,85526.32,Debit Card,Delivered,Standard
5034,347,433,26,83,2025-06-29,2025-07-02,3,31953,13.82,82610.41,Debit Card,Shipped,Standard
5035,935,184,70,28,2024-06-17,2024-06-19,2,17258,3.92,33162.38,EasyPaisa,Delivered,Same Day
5036,788,252,8,208,2025-01-05,,1,27051,0.08,27029.05,EasyPaisa,Processing,Pickup
5037,1100,738,35,201,2024-10-05,2024-10-11,1,9576,19.61,7698.29,Bank Transfer,Delivered,Standard
5038,481,656,37,251,2023-11-04,2023-11-06,4,42531,7.96,156590.3,EasyPaisa,Shipped,Express
5039,506,575,42,243,2025-03-03,2025-03-04,3,47368,2.24,138918.93,JazzCash,Delivered,Courier
5040,175,267,42,243,2023-11-12,2023-11-16,3,9119,15.13,23217.25,Bank Transfer,Shipped,Standard
5041,1792,521,58,291,2025-08-21,2025-08-28,3,3646,10.51,9788.08,JazzCash,Shipped,Same Day
5042,968,464,35,166,2025-01-01,2025-01-07,1,44443,11.59,39290.71,Cash,Delivered,Standard
5043,563,437,28,113,2025-05-22,2025-05-25,1,42907,16.39,35872.5,Cash,Delivered,Standard
5044,1511,737,16,256,2024-04-06,,5,30765,10.52,137647.68,Credit Card,Processing,Courier
5045,482,689,10,214,2024-10-11,2024-10-15,1,14738,19.28,11896.98,Mobile Banking,Shipped,Courier
5046,1010,218,10,225,2025-02-02,2025-02-08,5,38757,7.43,179392.44,EasyPaisa,Delivered,Express
5047,962,587,31,12,2024-07-10,2024-07-17,4,48814,17.46,161164.61,Debit Card,Shipped,Courier
5048,1097,743,68,135,2023-10-13,2023-10-14,4,21775,0.68,86508.74,JazzCash,Shipped,Same Day
5049,1420,707,46,133,2024-05-16,,3,39275,14.32,100956.78,JazzCash,Pending,Express
5050,156,213,40,195,2024-11-13,2024-11-15,5,14626,14.63,62431.42,JazzCash,Delivered,Same Day
5051,452,320,57,270,2025-01-17,2025-01-21,2,2171,0.89,4303.26,Bank Transfer,Shipped,Express
5052,1100,96,48,115,2025-04-17,2025-04-21,4,38441,2.87,149347.46,Bank Transfer,Shipped,Standard
5053,1235,342,34,286,2024-05-20,2024-05-24,2,37200,13.58,64299.76,Credit Card,Shipped,Courier
5054,203,786,4,165,2023-09-19,,2,30399,1.97,59597.26,EasyPaisa,Processing,Pickup
5055,724,165,38,219,2025-01-30,2025-02-05,2,33251,1.17,65725.66,Debit Card,Delivered,Pickup
5056,1673,410,54,202,2024-09-23,2024-09-26,4,35308,0.51,140516.38,Bank Transfer,Shipped,Same Day
5057,1466,242,74,128,2023-09-01,2023-09-05,3,29906,14.53,76683.24,Mobile Banking,Delivered,Courier
5058,69,631,20,224,2024-01-02,2024-01-06,1,25538,10.52,22851.86,EasyPaisa,Shipped,Courier
5059,976,542,58,213,2024-11-03,2024-11-08,1,49152,14.88,41836.19,Bank Transfer,Delivered,Courier
5060,1055,148,63,120,2024-10-27,2024-10-30,5,48203,8.79,219833.56,Bank Transfer,Delivered,Courier
5061,1645,375,24,56,2024-01-28,2024-01-30,4,23607,18.11,77326.34,Credit Card,Delivered,Express
5062,437,617,50,160,2023-10-10,,3,24985,10.96,66738.07,Debit Card,Processing,Standard
5063,1673,496,53,157,2024-10-27,,3,13740,4.25,39466.59,Credit Card,Processing,Same Day
5064,1968,777,54,35,2025-04-18,2025-04-22,5,39148,4.83,186276.78,Cash,Delivered,Standard
5065,1388,729,27,179,2024-01-21,,1,18638,11.42,16509.15,EasyPaisa,Pending,Express
5066,1675,285,68,135,2024-12-03,2024-12-08,2,46606,19.82,74738.64,Credit Card,Shipped,Express
5067,477,176,17,229,2024-07-11,2024-07-18,1,1222,6.49,1142.66,Bank Transfer,Delivered,Express
5068,1855,707,16,238,2024-11-21,2024-11-23,4,39275,6.37,147086.22,Debit Card,Shipped,Pickup
5069,1857,799,71,259,2024-01-30,2024-02-05,3,47253,5.33,134202.7,Mobile Banking,Shipped,Standard
5070,1148,139,24,102,2025-01-17,2025-01-18,1,3598,16.43,3006.92,JazzCash,Delivered,Pickup
5071,80,311,11,290,2025-08-18,2025-08-25,2,49080,12.94,85456.38,JazzCash,Shipped,Express
5072,1517,275,29,141,2024-03-01,2024-03-07,4,25393,3.03,98498.16,JazzCash,Delivered,Standard
5073,1568,422,24,124,2024-12-25,2024-12-30,4,15673,8.24,57527.66,Cash,Delivered,Standard
5074,173,700,35,201,2025-03-29,2025-04-03,3,35385,4.1,101800.48,Bank Transfer,Delivered,Express
5075,1560,378,12,245,2025-08-01,2025-08-05,5,3865,10.72,17252.78,Bank Transfer,Shipped,Express
5076,1204,90,67,68,2024-03-03,,3,42148,9.96,113854.89,Bank Transfer,Processing,Standard
5077,1362,716,49,175,2024-11-20,2024-11-27,5,47791,16.27,200068.51,Credit Card,Delivered,Express
5078,1663,484,17,93,2023-09-18,2023-09-24,3,6727,5.8,19010.09,JazzCash,Shipped,Courier
5079,660,581,26,83,2025-03-12,2025-03-16,5,5478,11.73,24177.18,Credit Card,Shipped,Courier
5080,1062,348,7,156,2024-11-14,2024-11-16,4,27115,17.09,89921.91,EasyPaisa,Shipped,Same Day
5081,607,202,40,32,2023-11-20,2023-11-27,5,31734,5.79,149490.49,Mobile Banking,Shipped,Pickup
5082,791,560,26,83,2025-01-06,2025-01-07,5,3845,4.53,18355.0,EasyPaisa,Shipped,Courier
5083,1898,509,33,54,2023-12-04,2023-12-09,1,27720,13.88,23871.98,JazzCash,Shipped,Pickup
5084,602,202,32,64,2025-06-21,2025-06-23,3,31734,0.53,94698.18,Bank Transfer,Shipped,Express
5085,12,487,22,222,2024-10-05,2024-10-09,2,23561,18.25,38521.35,Mobile Banking,Shipped,Courier
5086,320,149,23,189,2025-01-10,2025-01-13,4,7360,18.61,23962.07,JazzCash,Delivered,Pickup
5087,1611,638,14,42,2024-04-02,2024-04-04,4,30475,0.27,121565.59,Mobile Banking,Delivered,Courier
5088,126,385,21,172,2024-04-21,2024-04-28,1,25386,15.47,21457.89,Bank Transfer,Shipped,Standard
5089,1920,142,1,117,2025-06-02,2025-06-03,5,37951,4.02,182126.91,Cash,Delivered,Pickup
5090,258,92,62,51,2024-04-01,,4,49329,15.9,165941.84,Credit Card,Pending,Pickup
5091,866,416,74,128,2024-07-21,2024-07-26,1,11190,17.27,9257.07,Debit Card,Shipped,Pickup
5092,143,559,28,113,2025-07-30,,2,34769,17.84,57133.26,Credit Card,Processing,Express
5093,1412,154,30,108,2024-08-20,2024-08-24,5,4191,19.64,16839.66,Bank Transfer,Shipped,Express
5094,380,706,52,29,2024-02-13,2024-02-17,4,15329,0.41,61064.86,Credit Card,Shipped,Same Day
5095,486,765,31,12,2024-02-13,2024-02-14,5,22431,16.51,93635.29,Credit Card,Shipped,Pickup
5096,27,164,65,284,2025-06-21,,5,42084,16.31,176106.52,Debit Card,Pending,Courier
5097,1797,138,8,208,2025-03-27,2025-03-31,1,38910,19.27,31410.9,Bank Transfer,Shipped,Standard
5098,1784,263,18,216,2023-10-04,2023-10-05,4,32235,13.55,111466.71,Mobile Banking,Shipped,Same Day
5099,1482,214,71,259,2024-09-14,2024-09-21,2,49421,15.12,83893.5,EasyPaisa,Shipped,Same Day
5100,999,691,30,183,2023-09-14,2023-09-20,4,27431,2.42,107068.61,EasyPaisa,Delivered,Same Day
5101,9,681,39,67,2024-05-09,2024-05-11,1,9569,3.51,9233.07,JazzCash,Shipped,Courier
5102,1026,204,57,236,2024-12-19,2024-12-22,2,22095,9.96,39790.66,JazzCash,Delivered,Express
5103,1512,735,64,211,2025-02-08,,5,44108,7.78,203375.97,Debit Card,Processing,Express
5104,418,638,60,109,2023-11-24,2023-11-29,3,30475,7.43,84628.8,JazzCash,Delivered,Express
5105,311,603,56,90,2024-09-30,,3,40489,8.36,111312.15,Cash,Processing,Courier
5106,472,208,23,8,2024-02-10,2024-02-13,3,42655,16.76,106512.41,Bank Transfer,Shipped,Standard
5107,939,112,44,212,2023-10-12,2023-10-17,1,18796,19.18,15191.25,JazzCash,Delivered,Standard
5108,957,213,10,214,2023-10-10,2023-10-15,3,14626,18.32,35840.75,Mobile Banking,Shipped,Same Day
5109,254,328,31,25,2025-01-09,2025-01-16,3,22971,16.51,57538.19,Debit Card,Delivered,Same Day
5110,1006,506,60,6,2024-04-06,2024-04-13,2,49791,14.39,85250.63,Bank Transfer,Shipped,Standard
5111,1671,371,59,265,2024-10-17,2024-10-19,3,29473,14.09,75960.75,Bank Transfer,Shipped,Express
5112,190,576,16,256,2024-07-04,2024-07-11,2,13345,14.9,22712.26,EasyPaisa,Delivered,Same Day
5113,1712,240,59,281,2024-04-27,2024-05-02,5,49005,17.12,203086.32,Mobile Banking,Delivered,Same Day
5114,926,160,26,83,2023-09-25,2023-10-02,3,8534,0.79,25399.51,Credit Card,Delivered,Pickup
5115,424,500,55,37,2024-10-03,2024-10-04,4,44964,15.2,152514.71,Bank Transfer,Shipped,Pickup
5116,1005,373,24,124,2025-03-03,2025-03-09,1,2035,7.21,1888.38,Debit Card,Delivered,Standard
5117,1277,236,4,76,2023-10-11,2023-10-16,1,48499,7.9,44668.9,EasyPaisa,Shipped,Express
5118,1551,776,12,235,2025-03-09,2025-03-14,5,49281,2.51,240218.57,Bank Transfer,Delivered,Pickup
5119,1235,571,52,79,2023-10-26,2023-10-28,2,1587,10.09,2853.59,Credit Card,Shipped,Same Day
5120,281,594,68,135,2024-02-28,,5,10597,13.87,45633.9,Bank Transfer,Pending,Express
5121,466,123,47,215,2024-02-25,2024-02-26,4,32154,5.03,122143.09,Cash,Shipped,Courier
5122,257,183,34,286,2024-02-01,2024-02-06,4,44171,15.13,149950.08,EasyPaisa,Delivered,Standard
5123,1468,762,34,84,2025-06-04,2025-06-10,3,31037,2.7,90593.82,EasyPaisa,Shipped,Courier
5124,756,590,60,187,2025-02-17,2025-02-23,3,21896,16.52,54839.54,Credit Card,Delivered,Pickup
5125,1064,164,69,63,2024-07-31,2024-08-05,1,42084,7.7,38842.75,Mobile Banking,Delivered,Pickup
5126,1567,437,28,113,2023-12-07,2023-12-12,3,42907,0.56,127997.06,JazzCash,Delivered,Courier
5127,1286,13,66,276,2023-12-16,,2,30835,9.08,56069.92,EasyPaisa,Processing,Standard
5128,1943,758,67,145,2023-10-12,2023-10-17,4,39646,11.12,140955.08,Credit Card,Shipped,Courier
5129,66,240,37,154,2023-12-17,2023-12-21,5,49005,11.02,218026.77,EasyPaisa,Shipped,Pickup
5130,1052,750,44,4,2025-01-28,2025-02-01,1,27560,4.51,26316.11,JazzCash,Delivered,Standard
5131,195,561,24,69,2024-12-11,2024-12-16,1,6452,19.31,5206.35,JazzCash,Delivered,Express
5132,1549,764,20,224,2025-03-17,2025-03-21,3,39846,2.78,116212.41,Cash,Delivered,Same Day
5133,391,110,34,286,2023-12-14,,1,17621,5.63,16629.6,Credit Card,Pending,Pickup
5134,1649,19,27,179,2025-01-18,2025-01-25,4,49245,5.53,186095.36,JazzCash,Shipped,Standard
5135,511,139,62,146,2024-04-06,2024-04-12,5,3598,18.37,14685.7,Mobile Banking,Shipped,Standard
5136,613,762,10,225,2025-06-15,,4,31037,4.61,118423.42,Credit Card,Pending,Express
5137,1106,79,4,76,2024-05-19,2024-05-21,3,12329,16.67,30819.53,Credit Card,Delivered,Courier
5138,839,492,3,226,2025-04-04,2025-04-08,2,36731,15.0,62443.05,Debit Card,Delivered,Pickup
5139,578,424,39,67,2023-11-23,2023-11-28,2,42314,12.09,74398.21,Mobile Banking,Shipped,Courier
5140,1936,78,28,113,2024-07-19,,4,37618,4.23,144107.57,Credit Card,Pending,Courier
5141,813,186,21,298,2025-01-16,2025-01-20,3,15432,5.3,43842.62,EasyPaisa,Delivered,Standard
5142,648,596,37,181,2024-02-29,2024-03-06,1,44068,5.96,41440.29,Cash,Delivered,Standard
5143,535,255,15,279,2025-04-30,2025-05-05,1,6769,14.11,5813.65,Debit Card,Delivered,Same Day
5144,1401,527,66,103,2024-06-23,2024-06-30,4,16870,1.16,66698.38,Debit Card,Delivered,Pickup
5145,1786,711,10,214,2025-06-28,2025-06-30,4,25594,3.57,98721.66,Bank Transfer,Delivered,Courier
5146,1347,398,36,55,2024-08-08,2024-08-11,3,923,16.02,2325.27,EasyPaisa,Shipped,Same Day
5147,1325,160,46,77,2024-09-21,,4,8534,7.59,31545.72,Cash,Processing,Courier
5148,1555,719,10,225,2024-01-26,2024-01-27,3,16217,8.32,44600.93,EasyPaisa,Shipped,Standard
5149,1979,241,58,132,2024-09-11,2024-09-18,1,9679,17.69,7966.77,Mobile Banking,Shipped,Courier
5150,337,73,68,135,2025-07-18,2025-07-25,3,6056,17.45,14998.04,Mobile Banking,Delivered,Same Day
5151,1422,715,57,236,2024-06-07,2024-06-11,2,14163,7.29,26260.15,EasyPaisa,Shipped,Same Day
5152,294,702,27,250,2024-02-21,2024-02-23,3,42805,10.23,115281.76,EasyPaisa,Shipped,Pickup
5153,555,97,52,29,2024-12-09,2024-12-13,1,25293,2.95,24547.59,EasyPaisa,Shipped,Express
5154,1804,304,18,289,2025-08-12,2025-08-19,2,30285,9.48,54830.27,EasyPaisa,Delivered,Express
5155,1984,449,59,265,2025-02-16,,3,34100,5.64,96532.01,Debit Card,Processing,Courier
5156,1223,437,47,94,2024-06-24,2024-06-26,3,42907,15.75,108448.77,Credit Card,Delivered,Standard
5157,483,156,64,173,2024-08-15,2024-08-21,2,33348,4.14,63936.51,Credit Card,Shipped,Same Day
5158,1662,378,65,240,2024-03-04,2024-03-11,1,3865,12.35,3387.85,EasyPaisa,Shipped,Courier
5159,171,510,27,250,2024-01-13,2024-01-17,2,44339,9.72,80059.64,Mobile Banking,Shipped,Pickup
5160,807,60,48,115,2023-10-25,2023-11-01,2,46669,3.62,89957.13,Cash,Shipped,Same Day
5161,1227,742,29,239,2023-10-16,2023-10-18,4,2818,4.06,10814.4,Bank Transfer,Shipped,Same Day
5162,981,639,69,63,2025-02-21,2025-02-26,1,27374,1.73,26901.06,JazzCash,Shipped,Courier
5163,901,714,73,220,2025-01-09,2025-01-15,5,29660,5.02,140849.47,Cash,Delivered,Pickup
5164,775,52,13,274,2024-08-19,2024-08-25,3,7475,10.82,19999.01,Debit Card,Shipped,Same Day
5165,81,218,71,259,2025-01-22,2025-01-28,5,38757,11.0,172471.57,Cash,Delivered,Express
5166,567,22,22,222,2024-03-29,,4,4857,14.61,16590.52,EasyPaisa,Pending,Courier
5167,819,704,64,264,2023-09-21,,3,30545,13.45,79313.33,EasyPaisa,Pending,Pickup
5168,597,658,33,54,2025-07-10,2025-07-11,5,47637,4.17,228249.35,Credit Card,Shipped,Express
5169,1422,149,7,150,2024-01-15,2024-01-19,2,7360,13.1,12791.27,Debit Card,Delivered,Courier
5170,1366,441,17,48,2024-09-19,2024-09-20,5,8841,14.27,37898.79,Debit Card,Delivered,Pickup
5171,1528,315,5,10,2024-05-04,,4,31232,18.67,101610.17,Debit Card,Processing,Pickup
5172,258,469,35,201,2024-06-14,2024-06-20,2,7718,6.77,14391.35,Credit Card,Delivered,Express
5173,322,330,39,171,2024-07-19,,3,26095,18.14,64081.14,JazzCash,Pending,Same Day
5174,479,306,7,156,2024-07-19,,1,4387,15.71,3697.88,EasyPaisa,Processing,Same Day
5175,1935,328,13,122,2024-10-06,2024-10-08,4,22971,4.2,88028.02,JazzCash,Delivered,Pickup
5176,1133,781,31,12,2023-09-02,,4,41599,4.51,158896.82,JazzCash,Pending,Express
5177,280,685,1,218,2023-10-19,,5,13026,9.68,58823.6,Credit Card,Processing,Standard
5178,1254,248,1,117,2025-02-15,2025-02-18,3,36087,10.13,97298.99,Credit Card,Delivered,Standard
5179,1648,212,60,6,2025-07-27,2025-07-31,5,32325,19.94,129392.46,JazzCash,Shipped,Express
5180,774,193,22,222,2024-12-17,2024-12-24,1,3441,15.37,2911.99,Mobile Banking,Shipped,Same Day
5181,1091,766,20,224,2025-03-28,,2,38185,18.69,62097.44,JazzCash,Pending,Courier
5182,1185,256,45,31,2023-12-28,,5,42330,19.69,169978.68,Cash,Processing,Same Day
5183,1395,794,60,187,2024-04-26,,2,6198,15.56,10466.62,Cash,Processing,Express
5184,1341,524,27,258,2025-08-17,2025-08-18,2,40543,16.53,67683.03,Mobile Banking,Delivered,Express
5185,1203,402,13,274,2024-05-14,,2,30123,16.06,50570.92,Cash,Pending,Express
5186,32,789,48,115,2023-12-04,2023-12-07,5,10921,3.35,52777.1,Bank Transfer,Shipped,Courier
5187,1989,623,52,253,2025-06-14,,5,48286,9.01,219672.7,Cash,Pending,Standard
5188,386,462,9,89,2025-02-09,,3,4206,12.19,11080.21,Mobile Banking,Pending,Express
5189,1940,714,73,2,2024-01-24,2024-01-27,4,29660,8.96,108006.8,Bank Transfer,Delivered,Standard
5190,148,22,48,115,2024-09-21,,3,4857,2.42,14218.19,Debit Card,Pending,Express
5191,1915,37,57,270,2024-12-20,,1,15043,0.07,15031.74,Bank Transfer,Processing,Express
5192,546,684,39,234,2025-01-14,2025-01-19,5,13964,16.86,58046.86,Cash,Shipped,Courier
5193,1446,796,61,112,2024-11-17,2024-11-19,5,3387,6.66,15807.72,EasyPaisa,Shipped,Courier
5194,1784,144,44,4,2024-03-12,2024-03-16,4,18039,19.95,57759.99,JazzCash,Delivered,Same Day
